PPID,Final50,Day,Time,Valence,Arousal,Word1,Intensity1,Word2,Intensity2,Word3,Intensity3,Word4,Intensity4,Phrase,InferredValence
57,1,5,9:45,13,21,"tu
tired",2,,,,,,,"tu
tired   ",0.354044171
57,1,5,9:52,18,18,focused,3,,,,,,,focused   ,0.701466017
57,1,5,9:59,3,25,focused,3,,,,,,,focused   ,0.701466017
57,1,5,10:12,16,28,focused,3,,,,,,,focused   ,0.701466017
57,1,5,10:25,13,21,focused,3,,,,,,,focused   ,0.701466017
57,1,5,10:37,-2,15,focused,2,,,,,,,focused   ,0.701466017
57,1,5,10:46,14,13,focused,2,,,,,,,focused   ,0.701466017
57,1,5,10:53,13,20,focused,3,,,,,,,focused   ,0.701466017
57,1,5,13:08,10,21,bored,2,,,,,,,bored   ,0.29013928
57,1,5,14:13,-2,-5,tired,3,,,,,,,tired   ,0.354044171
57,1,5,16:14,2,6,focused,2,,,,,,,focused   ,0.701466017
57,1,5,16:23,2,26,in anticipation,3,,,,,,,in anticipation   ,0.600968726
57,1,5,16:37,0,0,bored,2,,,,,,,bored   ,0.29013928
57,1,5,16:43,0,14,bored,2,,,,,,,bored   ,0.29013928
57,1,6,10:49,1,18,bored,2,focused,3,,,,,bored focused  ,0.372159531
57,1,6,11:00,4,21,focused,3,,,,,,,focused   ,0.701466017
57,1,6,11:13,12,23,boref,2,,,,,,,boref   ,0.29013928
57,1,6,11:26,1,2,bored,3,,,,,,,bored   ,0.29013928
57,1,6,11:36,27,24,happy,3,,,,,,,happy   ,0.820155087
57,1,6,11:41,14,12,happy,2,,,,,,,happy   ,0.820155087
57,1,6,11:55,20,23,bored,2,frustrated,3,,,,,bored frustrated  ,0.180043661
57,1,6,12:01,2,16,stressed,4,,,,,,,stressed   ,0.211478885
57,1,6,12:07,-10,26,stressed,4,,,,,,,stressed   ,0.211478885
57,1,6,12:24,15,22,hungry,3,,,,,,,hungry   ,0.288268693
57,1,6,12:42,15,26,satisfied,3,,,,,,,satisfied   ,0.874978663
57,1,6,12:49,22,17,relaxed,4,,,,,,,relaxed   ,0.831419917
57,1,6,12:59,16,26,relaxed,3,,,,,,,relaxed   ,0.831419917
57,1,6,13:08,20,16,bored,2,,,,,,,bored   ,0.29013928
57,1,6,15:24,12,9,bored,2,focused,2,,,,,bored focused  ,0.372159531
57,1,7,10:37,16,26,focused,3,,,,,,,focused   ,0.701466017
57,1,7,10:44,11,22,bored,2,,,,,,,bored   ,0.29013928
57,1,7,10:50,18,25,bored,2,,,,,,,bored   ,0.29013928
57,1,7,11:01,24,26,bored,2,,,,,,,bored   ,0.29013928
57,1,7,11:09,22,23,bored,2,,,,,,,bored   ,0.29013928
57,1,7,11:40,13,29,bored,3,,,,,,,bored   ,0.29013928
57,1,7,12:34,27,16,sleepy,3,,,,,,,sleepy   ,0.442624819
57,1,7,12:50,11,6,sleepy,3,,,,,,,sleepy   ,0.442624819
57,1,7,13:03,11,16,sleepy,2,,,,,,,sleepy   ,0.442624819
57,1,7,13:11,10,14,bored,3,,,,,,,bored   ,0.29013928
57,1,7,13:19,3,11,sleepy,3,,,,,,,sleepy   ,0.442624819
57,1,7,13:37,3,12,tired,3,,,,,,,tired   ,0.354044171
57,1,7,13:46,6,15,sleepy,3,,,,,,,sleepy   ,0.442624819
57,1,7,15:16,-14,23,frustrated,4,,,,,,,frustrated   ,0.256387276
57,1,8,9:47,10,24,tired,4,,,,,,,tired   ,0.354044171
57,1,8,10:27,1,20,focused,3,,,,,,,focused   ,0.701466017
57,1,8,10:34,5,16,tired,3,,,,,,,tired   ,0.354044171
57,1,8,14:33,16,18,worn out,3,,,,,,,worn out   ,0.342935184
57,1,8,15:03,13,24,relieved,4,,,,,,,relieved   ,0.875601453
57,1,8,16:35,7,24,focused,2,,,,,,,focused   ,0.701466017
57,1,8,17:09,0,18,sick,3,,,,,,,sick   ,0.159746818
57,1,9,9:28,10,21,focused,2,,,,,,,focused   ,0.701466017
57,1,9,9:36,12,21,tired,2,,,,,,,tired   ,0.354044171
57,1,9,9:56,2,20,focused,3,,,,,,,focused   ,0.701466017
57,1,9,11:11,14,23,hungry,3,,,,,,,hungry   ,0.288268693
57,1,9,11:40,31,31,satisfied,3,,,,,,,satisfied   ,0.874978663
57,1,9,13:16,21,19,relaxed,3,,,,,,,relaxed   ,0.831419917
57,1,9,14:43,5,13,tired,3,,,,,,,tired   ,0.354044171
57,1,10,10:29,2,25,hungry,4,,,,,,,hungry   ,0.288268693
57,1,10,10:41,2,18,bored,3,,,,,,,bored   ,0.29013928
57,1,10,11:01,19,21,satisfied,3,,,,,,,satisfied   ,0.874978663
57,1,10,11:10,13,30,bored,3,,,,,,,bored   ,0.29013928
57,1,10,11:50,16,17,bored,2,,,,,,,bored   ,0.29013928
57,1,10,13:06,12,15,bored,3,,,,,,,bored   ,0.29013928
57,1,10,15:23,5,15,bored,3,,,,,,,bored   ,0.29013928
57,1,10,16:32,4,6,bored,3,,,,,,,bored   ,0.29013928
57,1,11,8:40,10,11,sleepy,3,,,,,,,sleepy   ,0.442624819
57,1,11,9:21,2,16,bored,3,,,,,,,bored   ,0.29013928
57,1,11,9:45,7,14,tired,3,,,,,,,tired   ,0.354044171
57,1,11,10:14,6,7,bored,2,,,,,,,bored   ,0.29013928
57,1,11,12:20,11,20,bored,2,,,,,,,bored   ,0.29013928
57,1,11,13:32,16,22,relaxed,3,,,,,,,relaxed   ,0.831419917
57,1,11,14:30,15,0,tired,2,,,,,,,tired   ,0.354044171
57,1,11,14:44,9,11,bored,3,,,,,,,bored   ,0.29013928
57,1,11,14:51,10,11,focused,3,,,,,,,focused   ,0.701466017
57,1,11,15:39,1,17,focused,2,,,,,,,focused   ,0.701466017
57,1,11,16:03,7,8,bored,3,,,,,,,bored   ,0.29013928
57,1,12,10:05,11,4,tired,4,,,,,,,tired   ,0.354044171
57,1,12,11:22,1,22,excited,2,,,,,,,excited   ,0.917852793
57,1,12,12:38,3,-10,tired,3,,,,,,,tired   ,0.354044171
57,1,12,14:19,6,18,tired,2,,,,,,,tired   ,0.354044171
57,1,12,14:47,10,-6,tired,3,,,,,,,tired   ,0.354044171
57,1,12,15:33,14,15,relaxed,3,,,,,,,relaxed   ,0.831419917
57,1,12,16:44,3,18,hungry,3,,,,,,,hungry   ,0.288268693
57,1,13,11:12,8,19,bored,2,,,,,,,bored   ,0.29013928
57,1,13,11:17,1,17,bored,3,,,,,,,bored   ,0.29013928
57,1,13,11:30,6,22,bored,3,,,,,,,bored   ,0.29013928
57,1,13,12:54,7,20,bored,2,,,,,,,bored   ,0.29013928
57,1,13,13:00,0,13,bored,2,,,,,,,bored   ,0.29013928
57,1,13,13:11,0,13,bored,3,,,,,,,bored   ,0.29013928
57,1,13,13:25,9,15,bored,2,,,,,,,bored   ,0.29013928
57,1,13,13:37,0,12,bored,3,,,,,,,bored   ,0.29013928
57,1,13,13:50,1,-3,bored,3,,,,,,,bored   ,0.29013928
57,1,13,15:14,0,14,bored,3,,,,,,,bored   ,0.29013928
57,1,13,15:55,2,4,bored,3,,,,,,,bored   ,0.29013928
57,1,13,16:33,1,16,hubgry,3,,,,,,,hubgry   ,0.288268693
57,1,13,17:04,3,15,hungry,4,,,,,,,hungry   ,0.288268693
57,1,14,10:45,0,0,bored,2,,,,,,,bored   ,0.29013928
57,1,14,11:22,-2,11,bored,3,,,,,,,bored   ,0.29013928
57,1,14,11:39,0,13,bored,3,,,,,,,bored   ,0.29013928
57,1,14,12:51,0,17,bored,3,,,,,,,bored   ,0.29013928
57,1,14,13:47,1,-4,bored,3,,,,,,,bored   ,0.29013928
57,1,14,14:33,-10,18,frustrated,3,,,,,,,frustrated   ,0.256387276
57,1,14,16:56,-24,8,angry,5,,,,,,,angry   ,0.307999913
57,1,15,9:56,12,19,bored,2,,,,,,,bored   ,0.29013928
57,1,15,11:25,12,16,focused,3,,,,,,,focused   ,0.701466017
57,1,15,11:33,7,20,bored,2,,,,,,,bored   ,0.29013928
57,1,15,11:45,11,18,bored,3,,,,,,,bored   ,0.29013928
57,1,15,13:07,0,22,bored,3,,,,,,,bored   ,0.29013928
57,1,15,13:16,2,17,bored,3,,,,,,,bored   ,0.29013928
57,1,15,16:35,18,20,relaxed,3,,,,,,,relaxed   ,0.831419917
58,1,1,11:17,14,-50,excited,2,,,,,,,excited   ,0.917852793
58,1,1,12:05,-2,-25,satisfied,3,,,,,,,satisfied   ,0.874978663
58,1,1,12:29,-24,-7,stressed,2,,,,,,,stressed   ,0.211478885
58,1,1,14:04,-1,-22,bored,3,,,,,,,bored   ,0.29013928
58,1,1,14:56,14,-16,relaxed,2,,,,,,,relaxed   ,0.831419917
58,1,1,15:21,-1,-20,bored,3,,,,,,,bored   ,0.29013928
58,1,1,15:40,19,-34,excited,3,,,,,,,excited   ,0.917852793
58,1,1,17:12,11,-22,amused,4,,,,,,,amused   ,0.881390859
58,1,2,10:05,-1,-26,bored,3,,,,,,,bored   ,0.29013928
58,1,2,10:44,6,-25,bored,3,,,,,,,bored   ,0.29013928
58,1,2,11:29,16,7,excited,4,,,,,,,excited   ,0.917852793
58,1,2,13:19,10,13,excited,4,,,,,,,excited   ,0.917852793
58,1,2,14:08,21,29,happy,5,,,,,,,happy   ,0.820155087
58,1,3,9:03,2,-29,stressed,2,,,,,,,stressed   ,0.211478885
58,1,3,9:47,8,-27,calm,4,,,,,,,calm   ,0.806252189
58,1,3,10:36,0,-28,tired,3,,,,,,,tired   ,0.354044171
58,1,3,11:46,20,8,content,4,,,,,,,content   ,0.874681131
58,1,3,13:20,18,-17,relieved,3,,,,,,,relieved   ,0.875601453
58,1,3,14:27,-12,-22,sleepy,5,,,,,,,sleepy   ,0.442624819
58,1,3,15:24,-2,-42,tired,5,,,,,,,tired   ,0.354044171
58,1,4,11:26,-6,-11,neutral,2,,,,,,,neutral   ,0.525447807
58,1,4,12:20,-9,3,neutral,4,,,,,,,neutral   ,0.525447807
58,1,4,13:40,21,-31,content,3,,,,,,,content   ,0.874681131
58,1,4,14:43,-16,-50,tired,5,,,,,,,tired   ,0.354044171
58,1,4,15:30,-20,-15,tired,5,,,,,,,tired   ,0.354044171
58,1,4,16:15,-50,-50,worn out,5,,,,,,,worn out   ,0.342935184
58,1,5,8:09,8,-14,nervous,2,,,,,,,nervous   ,0.395997219
58,1,5,9:31,-14,-13,bored,2,,,,,,,bored   ,0.29013928
58,1,5,9:38,-14,-23,sleepy,5,,,,,,,sleepy   ,0.442624819
58,1,5,10:53,-20,-11,tired,5,,,,,,,tired   ,0.354044171
58,1,5,14:13,-2,-22,tired,5,,,,,,,tired   ,0.354044171
58,1,5,15:12,14,9,content,3,,,,,,,content   ,0.874681131
58,1,6,9:25,-16,19,curious,3,,,,,,,curious   ,0.56748866
58,1,6,10:49,-15,41,stressed,3,,,,,,,stressed   ,0.211478885
58,1,6,13:51,-22,-20,tired,3,,,,,,,tired   ,0.354044171
58,1,6,14:10,-17,20,curious,2,,,,,,,curious   ,0.56748866
58,1,6,14:28,-7,21,curious,2,,,,,,,curious   ,0.56748866
58,1,6,15:09,18,1,happy,3,,,,,,,happy   ,0.820155087
58,1,6,16:57,-10,9,excited,2,,,,,,,excited   ,0.917852793
58,1,7,10:07,-4,1,content,3,,,,,,,content   ,0.874681131
58,1,7,10:41,-4,2,content,2,,,,,,,content   ,0.874681131
58,1,7,11:27,15,-16,content,2,,,,,,,content   ,0.874681131
58,1,7,12:06,-11,-12,worried,3,,,,,,,worried   ,0.247625746
58,1,7,12:43,-8,-35,tired,2,,,,,,,tired   ,0.354044171
58,1,7,13:25,-1,21,nervous,4,,,,,,,nervous   ,0.395997219
58,1,7,14:59,-7,14,nervous,3,,,,,,,nervous   ,0.395997219
58,1,7,16:26,-7,-6,tired,2,,,,,,,tired   ,0.354044171
58,1,8,8:06,2,-30,tired,5,,,,,,,tired   ,0.354044171
58,1,8,8:26,-12,-30,tired,4,,,,,,,tired   ,0.354044171
58,1,8,9:19,-13,-43,sleepy,5,,,,,,,sleepy   ,0.442624819
58,1,8,9:41,0,-20,tired,4,,,,,,,tired   ,0.354044171
58,1,8,10:00,-1,-50,sleepy,5,,,,,,,sleepy   ,0.442624819
58,1,8,11:46,13,5,content,3,,,,,,,content   ,0.874681131
58,1,8,14:06,-8,-1,tired,2,,,,,,,tired   ,0.354044171
58,1,9,9:10,-7,-6,tired,5,,,,,,,tired   ,0.354044171
58,1,9,9:36,-12,-37,tired,5,,,,,,,tired   ,0.354044171
58,1,9,10:26,-15,22,nervous,3,,,,,,,nervous   ,0.395997219
58,1,9,11:09,0,-15,tired,5,,,,,,,tired   ,0.354044171
58,1,9,13:36,-11,15,tired,5,,,,,,,tired   ,0.354044171
58,1,9,15:32,8,13,excited,3,,,,,,,excited   ,0.917852793
58,1,10,9:11,-14,-24,tired,3,,,,,,,tired   ,0.354044171
58,1,10,9:56,-6,-11,tired,2,,,,,,,tired   ,0.354044171
58,1,10,10:28,8,-29,excited,2,,,,,,,excited   ,0.917852793
58,1,10,10:45,18,5,excited,5,,,,,,,excited   ,0.917852793
58,1,10,13:40,1,-12,calm,3,,,,,,,calm   ,0.806252189
58,1,10,15:03,-4,-21,tired,5,,,,,,,tired   ,0.354044171
58,1,11,9:32,3,-5,neutral,2,,,,,,,neutral   ,0.525447807
58,1,11,9:59,-3,9,tired,2,,,,,,,tired   ,0.354044171
58,1,11,11:23,12,9,happy,4,,,,,,,happy   ,0.820155087
58,1,11,14:17,-4,-22,tired,5,,,,,,,tired   ,0.354044171
58,1,11,14:50,-11,-30,tired,5,,,,,,,tired   ,0.354044171
58,1,11,15:25,-7,-15,tired,5,,,,,,,tired   ,0.354044171
58,1,11,16:15,-13,-39,tired,5,,,,,,,tired   ,0.354044171
58,1,12,8:11,-6,-24,tired,3,,,,,,,tired   ,0.354044171
58,1,12,9:53,19,-28,content,4,,,,,,,content   ,0.874681131
58,1,12,10:02,14,4,excited,3,,,,,,,excited   ,0.917852793
58,1,12,10:18,15,-20,tired,4,,,,,,,tired   ,0.354044171
58,1,12,11:27,2,-20,tired,3,,,,,,,tired   ,0.354044171
58,1,12,12:50,20,-31,content,2,,,,,,,content   ,0.874681131
58,1,13,8:49,16,0,content,4,,,,,,,content   ,0.874681131
58,1,13,9:32,13,-16,tired,2,,,,,,,tired   ,0.354044171
58,1,13,12:10,15,-18,nervous,3,,,,,,,nervous   ,0.395997219
58,1,13,12:32,16,12,annoyed,4,,,,,,,annoyed   ,0.14711635
58,1,13,12:47,-9,-24,tired,3,,,,,,,tired   ,0.354044171
58,1,13,14:06,6,-27,tired,3,,,,,,,tired   ,0.354044171
58,1,13,15:47,6,-27,tired,5,,,,,,,tired   ,0.354044171
58,1,14,9:18,-50,29,stressed,5,,,,,,,stressed   ,0.211478885
58,1,14,9:28,-50,33,stressed,5,,,,,,,stressed   ,0.211478885
58,1,14,9:55,-21,8,nervous,5,,,,,,,nervous   ,0.395997219
58,1,14,11:03,-28,22,stressed,3,,,,,,,stressed   ,0.211478885
58,1,14,12:40,-28,20,stressed,3,,,,,,,stressed   ,0.211478885
59,1,1,10:37,14,-24,excited,4,,,,,,,excited   ,0.917852793
59,1,1,10:56,14,-13,peace,3,,,,,,,peace   ,0.775831796
59,1,1,11:06,12,-9,neutral,3,,,,,,,neutral   ,0.525447807
59,1,1,11:33,-2,-10,thrilled,2,,,,,,,thrilled   ,0.880059998
59,1,1,12:24,29,11,hally,4,,,,,,,hally   ,0.820155087
59,1,1,13:20,45,50,glad,5,,,,,,,glad   ,0.957484623
59,1,1,13:34,12,2,neutral,3,,,,,,,neutral   ,0.525447807
59,1,1,14:03,25,-6,thinking,3,,,,,,,thinking   ,0.841162739
59,1,1,15:16,-15,-29,concentrate,4,,,,,,,concentrate   ,0.755680419
59,1,1,16:30,-16,-19,confused,3,,,,,,,confused   ,0.339610907
59,1,1,17:46,-26,-30,angry,2,,,,,,,angry   ,0.307999913
59,1,2,11:41,28,-18,happy,4,,,,,,,happy   ,0.820155087
59,1,2,12:26,20,4,annoyed,2,,,,,,,annoyed   ,0.14711635
59,1,2,13:49,-4,-3,calm,3,,,,,,,calm   ,0.806252189
59,1,2,14:33,50,-15,happy,3,,,,,,,happy   ,0.820155087
59,1,2,15:33,-16,-15,sad,3,,,,,,,sad   ,0.586237477
59,1,2,16:12,50,-29,excited,4,,,,,,,excited   ,0.917852793
59,1,2,18:06,15,18,pumped up,4,,,,,,,pumped up   ,0.872831509
59,1,3,10:06,30,23,happy,5,,,,,,,happy   ,0.820155087
59,1,3,10:31,26,9,shocked,3,,,,,,,shocked   ,0.429950337
59,1,3,11:07,5,-6,serious,4,,,,,,,serious   ,0.645578266
59,1,3,11:30,42,15,glad,4,,,,,,,glad   ,0.957484623
59,1,3,12:27,-5,-6,focus,2,,,,,,,focus   ,0.701466017
59,1,3,13:22,0,1,seruous,2,,,,,,,seruous   ,0.645578266
59,1,3,13:53,17,-7,great,4,,,,,,,great   ,0.884756157
59,1,3,14:13,-14,-14,neutral,3,,,,,,,neutral   ,0.525447807
59,1,3,16:24,9,11,focused,4,,,,,,,focused   ,0.701466017
59,1,3,16:49,21,21,serious,4,,,,,,,serious   ,0.645578266
59,1,4,10:38,50,-16,hilarious,5,,,,,,,hilarious   ,0.908362734
59,1,4,11:00,16,12,happy,4,,,,,,,happy   ,0.820155087
59,1,4,11:52,11,-7,glad,4,,,,,,,glad   ,0.957484623
59,1,4,12:21,-1,-7,neutral,4,,,,,,,neutral   ,0.525447807
59,1,4,15:10,34,19,excitedv,3,,,,,,,excitedv   ,0.917852793
59,1,4,15:39,12,10,happy,3,,,,,,,happy   ,0.820155087
59,1,4,16:53,-50,3,neutral,2,,,,,,,neutral   ,0.525447807
59,1,5,10:22,13,4,neutral,4,,,,,,,neutral   ,0.525447807
59,1,5,10:47,-35,-33,irritated,4,,,,,,,irritated   ,0.179032934
59,1,5,11:07,1,-4,serene,3,,,,,,,serene   ,0.855070028
59,1,5,11:21,13,8,happy,3,,,,,,,happy   ,0.820155087
59,1,5,12:01,-5,-8,halpy,4,,,,,,,halpy   ,0.820155087
59,1,5,13:21,-50,49,happy,3,,,,,,,happy   ,0.820155087
59,1,5,14:00,4,-3,happy,5,,,,,,,happy   ,0.820155087
59,1,5,15:49,4,-1,grateful,3,,,,,,,grateful   ,0.944914762
59,1,6,10:21,-50,-27,hate,4,angry,5,,,,,hate angry  ,0.258717652
59,1,6,10:29,2,-12,neutral,3,,,,,,,neutral   ,0.525447807
59,1,6,11:13,0,-4,neutral,5,,,,,,,neutral   ,0.525447807
59,1,6,11:55,11,2,happy,3,,,,,,,happy   ,0.820155087
59,1,6,14:06,-4,-11,neutral,5,,,,,,,neutral   ,0.525447807
59,1,7,10:04,20,-18,neutral,3,,,,,,,neutral   ,0.525447807
59,1,7,10:12,16,4,neutral,2,,,,,,,neutral   ,0.525447807
59,1,7,13:57,6,-3,happy,5,,,,,,,happy   ,0.820155087
59,1,7,15:47,18,-4,happy,4,,,,,,,happy   ,0.820155087
59,1,7,16:44,25,-5,happy,3,,,,,,,happy   ,0.820155087
59,1,8,11:03,25,6,happy,3,,,,,,,happy   ,0.820155087
59,1,8,11:21,-14,8,sad,2,,,,,,,sad   ,0.586237477
59,1,8,12:01,-15,-15,serious,3,,,,,,,serious   ,0.645578266
59,1,8,12:50,-5,-3,neutral,4,,,,,,,neutral   ,0.525447807
59,1,8,13:23,1,-1,relaxed,3,,,,,,,relaxed   ,0.831419917
59,1,8,14:02,16,-7,neutral,3,,,,,,,neutral   ,0.525447807
59,1,8,18:28,18,3,Happy,3,,,,,,,Happy   ,0.820155087
59,1,8,18:53,15,-6,happy,3,,,,,,,happy   ,0.820155087
59,1,9,10:29,13,0,neutral,3,,,,,,,neutral   ,0.525447807
59,1,9,11:37,7,-5,grateful,2,,,,,,,grateful   ,0.944914762
59,1,9,13:19,3,1,happy,3,,,,,,,happy   ,0.820155087
59,1,9,14:13,12,-1,happy,4,,,,,,,happy   ,0.820155087
59,1,9,15:25,13,1,happy,4,,,,,,,happy   ,0.820155087
59,1,9,15:45,7,-3,grateful,2,,,,,,,grateful   ,0.944914762
59,1,10,9:58,18,-1,curious,4,,,,,,,curious   ,0.56748866
59,1,10,10:04,-50,3,neutral,3,,,,,,,neutral   ,0.525447807
59,1,10,11:45,44,8,happy,5,,,,,,,happy   ,0.820155087
59,1,10,11:55,-2,-2,happy,2,,,,,,,happy   ,0.820155087
59,1,10,12:22,2,3,neutral,5,,,,,,,neutral   ,0.525447807
59,1,10,14:40,3,-9,sleepy,4,,,,,,,sleepy   ,0.442624819
59,1,10,14:56,6,0,serious,3,,,,,,,serious   ,0.645578266
59,1,10,15:06,4,-3,focus,5,,,,,,,focus   ,0.701466017
59,1,10,17:07,-6,-3,aback,3,,,,,,,aback   ,0.363098724
59,1,11,10:41,1,-5,neutral,5,,,,,,,neutral   ,0.525447807
59,1,11,10:50,16,4,happy,3,,,,,,,happy   ,0.820155087
59,1,11,12:02,-1,-5,serious,3,,,,,,,serious   ,0.645578266
59,1,11,13:24,-50,-50,bored,4,,,,,,,bored   ,0.29013928
59,1,11,14:09,23,22,happy,3,,,,,,,happy   ,0.820155087
59,1,11,15:16,3,-12,happy,3,,,,,,,happy   ,0.820155087
59,1,11,16:43,5,18,happy,4,,,,,,,happy   ,0.820155087
59,1,12,9:49,1,-4,happy,4,,,,,,,happy   ,0.820155087
59,1,12,10:17,2,3,neutral,5,,,,,,,neutral   ,0.525447807
59,1,12,11:20,-5,-4,neutral,3,,,,,,,neutral   ,0.525447807
59,1,12,15:43,6,-4,happy,4,,,,,,,happy   ,0.820155087
59,1,12,17:06,4,-2,neutral,4,,,,,,,neutral   ,0.525447807
59,1,12,18:10,-3,4,sad,3,,,,,,,sad   ,0.586237477
59,1,13,11:07,4,0,nervous,2,,,,,,,nervous   ,0.395997219
59,1,13,12:23,10,3,happy,3,,,,,,,happy   ,0.820155087
59,1,13,14:21,8,0,happy,2,,,,,,,happy   ,0.820155087
59,1,13,15:29,-21,-18,happy,2,,,,,,,happy   ,0.820155087
59,1,13,15:53,-4,-2,excited,3,,,,,,,excited   ,0.917852793
59,1,14,10:31,6,4,serious,4,,,,,,,serious   ,0.645578266
59,1,14,12:37,-1,16,happy,4,,,,,,,happy   ,0.820155087
59,1,14,16:27,-1,4,happy,4,,,,,,,happy   ,0.820155087
59,1,14,17:51,0,-15,happy,4,,,,,,,happy   ,0.820155087
59,1,15,10:47,17,0,happy,4,,,,,,,happy   ,0.820155087
59,1,15,12:28,11,4,ewww,3,,,,,,,ewww   ,0.462235539
59,1,15,13:16,10,8,neutral,4,,,,,,,neutral   ,0.525447807
59,1,15,15:06,-2,16,neuteal,3,,,,,,,neuteal   ,0.525447807
59,1,15,15:14,7,0,neutrak,3,,,,,,,neutrak   ,0.525447807
59,1,15,15:36,10,-7,happy,4,,,,,,,happy   ,0.820155087
59,1,15,16:21,9,0,happy,4,,,,,,,happy   ,0.820155087
59,1,15,16:31,-1,-1,happy,4,neutrop,2,,,,,happy neutrop  ,0.620930421
59,1,15,17:58,0,-6,happy,3,,,,,,,happy   ,0.820155087
60,0,1,13:12,-50,-50,Sad,4,,,,,,,Sad   ,0.586237477
60,0,1,17:15,16,-50,Happy,4,,,,,,,Happy   ,0.820155087
60,0,2,11:25,-2,22,Happy,3,,,,,,,Happy   ,0.820155087
60,0,2,15:08,20,21,Happy,3,Nervous,3,,,,,Happy Nervous  ,0.627959205
60,0,2,17:02,17,16,Nervous,3,,,,,,,Nervous   ,0.395997219
60,0,3,13:35,-1,21,Stressed,3,,,,,,,Stressed   ,0.211478885
60,0,4,18:03,16,-4,Happy,3,,,,,,,Happy   ,0.820155087
60,0,5,12:11,24,30,Happy,3,,,,,,,Happy   ,0.820155087
60,0,5,12:45,2,5,Neutral,3,,,,,,,Neutral   ,0.525447807
60,0,5,12:56,-7,0,happy,3,,,,,,,happy   ,0.820155087
60,0,5,13:01,-5,1,Neutral,3,,,,,,,Neutral   ,0.525447807
60,0,5,16:21,-6,-6,stressed,3,,,,,,,stressed   ,0.211478885
60,0,5,17:49,-1,11,Neutral,3,,,,,,,Neutral   ,0.525447807
60,0,6,12:07,-4,8,Happy,3,,,,,,,Happy   ,0.820155087
60,0,6,12:13,-23,-17,discomfort,2,,,,,,,discomfort   ,0.40115755
60,0,6,12:27,-50,-50,neutral,3,,,,,,,neutral   ,0.525447807
60,0,6,13:10,-1,13,better,3,,,,,,,better   ,0.898514814
60,0,6,13:38,-50,-50,neutral,3,,,,,,,neutral   ,0.525447807
60,0,6,14:08,-1,13,Afraid,2,,,,,,,Afraid   ,0.276306623
60,0,6,14:16,21,17,Happy,3,,,,,,,Happy   ,0.820155087
60,0,6,14:35,-6,1,Sad,2,,,,,,,Sad   ,0.586237477
60,0,6,17:38,20,20,Happy,3,,,,,,,Happy   ,0.820155087
60,0,7,13:11,-26,-33,Sad,4,,,,,,,Sad   ,0.586237477
60,0,7,13:20,-2,-4,Happy,2,,,,,,,Happy   ,0.820155087
60,0,7,17:26,-1,41,Happy,3,,,,,,,Happy   ,0.820155087
60,0,8,14:16,-1,-17,Neautral,2,,,,,,,Neautral   ,0.525447807
60,0,10,13:19,8,9,excited,2,,,,,,,excited   ,0.917852793
60,0,10,15:33,-13,-9,Neutral,3,,,,,,,Neutral   ,0.525447807
60,0,10,16:25,-4,10,Activated,3,,,,,,,Activated   ,0.625331823
60,0,10,16:43,-25,16,Happy,3,,,,,,,Happy   ,0.820155087
60,0,11,12:32,14,12,neutral,3,,,,,,,neutral   ,0.525447807
60,0,11,12:50,7,2,neutral,3,,,,,,,neutral   ,0.525447807
60,0,11,15:40,1,7,Happy,2,,,,,,,Happy   ,0.820155087
60,0,11,16:08,13,18,Neutral,2,,,,,,,Neutral   ,0.525447807
60,0,11,17:12,4,21,Excited,3,,,,,,,Excited   ,0.917852793
60,0,11,17:50,22,-2,Happy,2,,,,,,,Happy   ,0.820155087
60,0,12,17:21,16,-50,neutral,3,,,,,,,neutral   ,0.525447807
60,0,13,12:02,15,12,Neutral,3,,,,,,,Neutral   ,0.525447807
60,0,13,13:05,3,9,happy,3,,,,,,,happy   ,0.820155087
60,0,13,13:43,12,12,Happy,3,,,,,,,Happy   ,0.820155087
60,0,13,14:13,7,7,Happy,3,,,,,,,Happy   ,0.820155087
60,0,14,14:37,4,11,Happy,3,,,,,,,Happy   ,0.820155087
60,0,14,15:14,4,5,Happy,3,,,,,,,Happy   ,0.820155087
60,0,14,18:10,10,13,neutral,3,,,,,,,neutral   ,0.525447807
60,0,14,19:27,6,22,tensed,2,,,,,,,tensed   ,0.382386976
60,0,14,20:31,11,7,Neutral,2,,,,,,,Neutral   ,0.525447807
61,1,1,9:27,12,-42,relaxed,4,tired,2,,,,,relaxed tired  ,0.669605828
61,1,1,13:09,25,-41,Peace,3,tired,2,,,,,Peace tired  ,0.585914018
61,1,1,15:02,12,-34,peace,2,enjoyment,4,tired,2,,,peace enjoyment tired ,0.692457914
61,1,1,15:42,16,-30,peace,3,hunger,3,tired,2,,,peace hunger tired ,0.335470708
61,1,1,15:54,14,-36,peace,3,hunger,3,tired,2,,,peace hunger tired ,0.335470708
61,1,1,16:14,22,-50,peace,3,,,,,,,peace   ,0.775831796
61,1,1,16:36,25,-30,peace,2,,,,,,,peace   ,0.775831796
61,1,1,17:29,-6,-28,peace,3,,,,,,,peace   ,0.775831796
61,1,2,9:15,9,-8,tired,4,neutral,5,,,,,tired neutral  ,0.368786453
61,1,2,9:40,8,-11,neutral,5,tired,4,,,,,neutral tired  ,0.348380474
61,1,2,10:10,1,-18,neutral,4,tired,4,,,,,neutral tired  ,0.348380474
61,1,2,10:57,10,-1,neutral,5,interested,3,tired,3,,,neutral interested tired ,0.31891308
