ParticipantID,Notification Time,Session Name,WeekNumber,NotificationNumber,Completed Session,Session Instance,Session Length,Valence,Intensity,Arousal,Emotion
28774-947888,04:47.0,Survey,2,61,1,47,00:28.9,6,2,7,Good 
28774-947888,26:01.0,Survey,2,62,1,48,00:28.2,6,2,5,Good 
28774-947888,22:19.0,Survey,2,63,1,49,00:43.4,6,2,5,Good 
28774-947888,15:38.0,Survey,2,64,1,50,00:29.7,6,2,7,Good 
28774-947888,25:50.0,Survey,2,65,1,51,01:04.4,6,2,7,Good 
28774-947888,43:13.0,Survey,2,66,1,52,01:23.9,2,2,3,Good 
28774-947888,22:49.0,Survey,2,67,1,53,00:33.9,5,1,6,Good 
28774-947888,11:49.0,Survey,2,68,1,54,00:25.6,6,2,6,Good 
28774-947888,53:03.0,Survey,2,69,1,55,00:27.7,5,1,6,Good 
28774-947888,26:41.0,Survey,2,70,1,56,00:29.7,6,2,7,Good 
28774-947888,28:59.0,Survey_Sleep,2,8,1,5,00:47.0,5,1,5,Happy 
28774-947888,13:24.0,Survey_Sleep,2,9,1,6,01:36.3,4,0,4,Good 
28774-947888,54:45.0,Survey_Sleep,2,10,1,7,00:32.6,6,2,6,Happy 
28774-947888,54:16.0,Survey_Sleep,2,11,1,8,00:33.6,6,2,6,Good 
28774-947888,12:45.0,Survey_Sleep,2,12,1,9,00:25.5,6,2,5,Good 
28774-947888,07:41.0,Survey_Sleep,2,13,1,10,00:42.0,3,1,3,Good 
28774-947888,14:58.0,Survey_Sleep,2,14,1,11,01:01.6,3,1,3,Good 
28774-947888,45:10.0,Survey,3,71,1,57,01:10.7,3,1,2,"Bad day for starter .. my school laptop broke down , and I have to pay it back"
28774-947888,30:40.0,Survey,3,72,1,58,00:49.0,6,2,6,Good
28774-947888,27:38.0,Survey,3,73,1,59,00:33.7,5,1,6,Good 
28774-947888,50:37.0,Survey,3,74,1,60,00:27.6,5,1,5,Good 
28774-947888,38:28.0,Survey,3,75,1,61,00:39.5,5,1,6,Good 
28774-947888,48:26.0,Survey,3,76,1,62,00:42.1,5,1,3,Good 
28774-947888,03:38.0,Survey,3,77,1,63,00:50.2,6,2,5,Good
28774-947888,06:08.0,Survey,3,78,1,64,00:31.9,5,1,5,Good 
28774-947888,54:17.0,Survey,3,79,1,65,00:29.6,6,2,6,Good 
28774-947888,19:26.0,Survey,3,80,1,66,00:38.4,6,2,7,Good 
28774-947888,01:21.0,Survey,3,81,1,67,00:21.4,6,2,6,Good 
28774-947888,01:29.0,Survey,3,82,1,68,00:28.4,6,2,7,Good 
28774-947888,09:24.0,Survey,3,83,1,69,00:49.4,6,2,7,Good 
28774-947888,17:15.0,Survey,3,84,1,70,00:31.3,6,2,7,Happy 
28774-947888,50:41.0,Survey,3,85,1,71,01:05.4,6,2,5,Good 
28774-947888,05:58.0,Survey,3,86,1,72,00:32.4,6,2,6,Good
28774-947888,40:24.0,Survey,3,88,1,73,00:41.1,6,2,6,Good 
28774-947888,17:27.0,Survey,3,89,1,74,00:35.4,6,2,6,Good
28774-947888,52:33.0,Survey,3,90,1,75,00:38.9,6,2,6,Good 
28774-947888,51:00.0,Survey,3,91,1,76,01:24.2,6,2,6,Good 
28774-947888,04:15.0,Survey,3,92,1,77,00:45.7,5,1,5,Good 
28774-947888,12:54.0,Survey,3,93,1,78,00:26.6,6,2,6,Good
28774-947888,11:10.0,Survey,3,94,1,79,01:16.6,5,1,5,Good
28774-947888,50:40.0,Survey,3,95,1,80,00:31.9,5,1,5,Good
28774-947888,21:45.0,Survey,3,96,1,81,00:23.8,7,3,7,Good
28774-947888,50:29.0,Survey,3,97,1,82,00:31.2,6,2,6,Good 
28774-947888,19:59.0,Survey,3,98,1,83,00:30.3,6,2,6,Good 
28774-947888,00:58.0,Survey,3,99,1,84,00:26.5,6,2,6,Good 
28774-947888,04:48.0,Survey,3,100,1,85,00:33.6,7,3,7,Good
28774-947888,21:30.0,Survey,3,101,1,86,00:43.7,7,3,7,Good 
28774-947888,08:21.0,Survey,3,102,1,87,00:28.7,6,2,6,Good
28774-947888,11:43.0,Survey,3,103,1,88,00:31.1,5,1,5,Good 
28774-947888,54:44.0,Survey,3,104,1,89,00:55.7,7,3,7,Good
28774-947888,38:24.0,Survey,3,105,1,90,00:45.8,6,2,6,Good
28774-947888,00:55.0,Survey_Sleep,3,15,1,12,00:30.5,4,0,5,Good
28774-947888,11:49.0,Survey_Sleep,3,16,1,13,00:47.0,5,1,5,Good 
28774-947888,17:42.0,Survey_Sleep,3,17,1,14,00:38.2,7,3,6,Good 
28774-947888,18:13.0,Survey_Sleep,3,18,1,15,00:55.8,7,3,7,Good 
28774-947888,05:59.0,Survey_Sleep,3,19,1,16,00:48.5,6,2,6,Good
28774-947888,26:12.0,Survey_Sleep,3,20,1,17,00:35.2,6,2,6,Good 
28774-947888,07:49.0,Survey_Sleep,3,21,1,18,00:33.9,6,2,7,Good 
28774-947888,00:13.0,Survey,4,106,1,91,00:26.4,7,3,7,Good 
28774-947888,21:51.0,Survey,4,107,1,92,00:26.7,6,2,7,Good
28774-947888,53:39.0,Survey,4,108,1,93,00:28.2,7,3,7,Good
28774-947888,48:34.0,Survey,4,109,1,94,01:00.7,7,3,6,Good
28774-947888,27:09.0,Survey,4,110,1,95,00:25.9,6,2,7,Good
28774-947888,35:43.0,Survey,4,111,1,96,00:27.2,7,3,6,Good
28774-947888,19:15.0,Survey,4,112,1,97,00:45.1,5,1,5,Good
28774-947888,07:07.0,Survey,4,113,1,98,00:28.3,6,2,6,Good
28774-947888,01:49.0,Survey,4,114,1,99,00:29.5,6,2,6,Good 
28774-947888,28:06.0,Survey,4,115,1,100,00:32.3,6,2,6,Good
28774-947888,17:41.0,Survey,4,116,1,101,00:38.3,6,2,7,Im okay 
28774-947888,54:01.0,Survey,4,117,1,102,00:41.0,6,2,6,Good
28774-947888,11:29.0,Survey,4,118,1,103,00:32.9,6,2,7,Good 
28774-947888,38:38.0,Survey,4,120,1,104,00:40.9,6,2,6,Good 
28774-947888,51:37.0,Survey,4,121,1,105,00:28.3,7,3,6,Good
28774-947888,11:50.0,Survey,4,122,1,106,00:23.2,6,2,6,Good 
28774-947888,32:16.0,Survey,4,123,1,107,00:26.2,7,3,7,Good 
28774-947888,35:25.0,Survey,4,124,1,108,00:26.3,6,2,6,Good 
28774-947888,15:43.0,Survey,4,125,1,109,00:25.7,7,3,7,Good
28774-947888,46:24.0,Survey,4,126,1,110,01:07.3,6,2,6,Good 
28774-947888,39:13.0,Survey,4,127,1,111,00:26.2,6,2,6,Good 
28774-947888,20:09.0,Survey,4,128,1,112,00:25.5,7,3,6,Good
28774-947888,05:06.0,Survey,4,129,1,113,00:23.4,6,2,7,Good
28774-947888,50:29.0,Survey,4,130,1,114,00:29.3,6,2,6,Good
28774-947888,12:03.0,Survey,4,131,1,115,00:23.7,6,2,6,Good
28774-947888,36:02.0,Survey,4,132,1,116,00:31.8,6,2,6,Good 
28774-947888,12:54.0,Survey,4,133,1,117,00:23.7,5,1,5,Good
28774-947888,12:18.0,Survey,4,134,1,118,00:27.6,6,2,6,Good
28774-947888,57:49.0,Survey,4,135,1,119,00:26.7,6,2,7,Good
28774-947888,36:03.0,Survey,4,136,1,120,00:41.4,6,2,5,Good 
28774-947888,43:15.0,Survey,4,137,1,121,00:37.5,6,2,6,Good
28774-947888,16:01.0,Survey,4,138,1,122,00:23.7,6,2,6,Good
28774-947888,00:16.0,Survey,4,139,1,123,00:32.3,6,2,6,Good
28774-947888,25:22.0,Survey,4,140,1,124,00:49.4,6,2,6,Good
28774-947888,19:05.0,Survey_Sleep,4,22,1,19,00:27.7,6,2,6,Good 
28774-947888,06:58.0,Survey_Sleep,4,23,1,20,00:48.3,6,2,7,Good 
28774-947888,31:40.0,Survey_Sleep,4,24,1,21,00:40.3,6,2,6,Good that I am heard in home
28774-947888,42:35.0,Survey_Sleep,4,25,1,22,00:30.9,6,2,6,Good
28774-947888,28:53.0,Survey_Sleep,4,26,1,23,00:37.7,6,2,7,Good
28774-947888,25:14.0,Survey_Sleep,4,27,1,24,00:42.4,5,1,2,Good
28774-947888,39:29.0,Survey_Sleep,4,28,1,25,00:38.5,5,1,6,Good 
28774-958983,45:31.0,Survey,1,1,1,1,01:09.6,4,0,6,in a hurry
28774-958983,51:13.0,Survey,1,2,1,2,00:55.7,7,3,2,confused
28774-958983,19:16.0,Survey,1,4,1,3,01:13.8,6,2,5,calm
28774-958983,56:17.0,Survey,1,6,1,4,01:14.3,2,2,6,guick
28774-958983,13:28.0,Survey,1,7,1,5,00:44.8,6,2,5,happy
28774-958983,26:16.0,Survey,1,9,1,6,00:37.5,1,1,1,tired
28774-958983,46:46.0,Survey,1,11,1,7,01:21.5,3,1,3,happy
28774-958983,54:36.0,Survey,1,16,1,10,00:59.4,4,0,5,harry up
28774-958983,48:37.0,Survey,1,17,1,11,01:15.8,5,1,5,nervous
28774-958983,55:31.0,Survey,1,18,1,12,00:37.6,5,1,5,alert
28774-958983,53:53.0,Survey,1,19,1,13,00:33.8,5,1,2,sleepy
28774-958983,22:48.0,Survey,1,20,1,14,00:35.4,6,2,6,confused
28774-958983,01:50.0,Survey,1,21,1,15,00:37.0,3,1,3,happy
28774-958983,29:37.0,Survey,1,22,1,16,00:26.6,6,2,6,sleepy
28774-958983,33:55.0,Survey,1,25,1,18,00:24.2,5,1,5,focused
28774-958983,15:02.0,Survey,1,26,1,19,00:29.7,5,1,6,hungry
28774-958983,43:00.0,Survey,1,27,1,20,01:41.6,4,0,5,anxious
28774-958983,57:07.0,Survey,1,29,1,21,00:30.6,5,1,5,bored
28774-958983,57:32.0,Survey,1,30,1,22,00:25.9,3,1,5,angry
28774-958983,41:47.0,Survey,1,31,1,23,00:35.4,3,1,5,confused
28774-958983,26:22.0,Survey,1,32,1,24,00:21.5,5,1,3,money
28774-958983,27:41.0,Survey,1,33,1,25,00:30.6,5,1,5,hungry
28774-958983,29:45.0,Survey_Sleep,1,1,1,1,04:14.0,5,1,6,i look forward to complete my work for today. i am a bit restless and jumpy
28774-958983,43:30.0,Survey_Sleep,1,3,1,2,00:30.2,5,1,6,focused
28774-958983,42:42.0,Survey_Sleep,1,4,1,3,00:37.1,3,1,5,angry
28774-958983,45:03.0,Survey_Sleep,1,5,1,4,00:30.4,6,2,5,furious
28774-958983,46:37.0,Survey_Sleep,1,6,1,5,00:52.7,5,1,5,relaxed
28774-958983,21:05.0,Survey_Sleep,1,7,1,6,00:45.0,3,1,2,confused
28774-958983,57:37.0,Survey,2,36,1,26,00:36.5,6,2,6,furious
28774-958983,36:03.0,Survey,2,37,1,27,00:28.8,3,1,3,rushing
28774-958983,39:47.0,Survey,2,41,1,28,23:02.7,3,1,5,angry
28774-958983,18:19.0,Survey,2,42,1,29,00:45.7,5,1,5,undermined
28774-958983,39:03.0,Survey,2,44,1,30,00:47.7,5,1,5,focused
28774-958983,05:07.0,Survey,2,45,1,31,00:39.1,6,2,5,relaxed
28774-958983,05:39.0,Survey,2,46,1,32,00:25.3,1,1,2,angry
28774-958983,28:07.0,Survey,2,47,1,33,00:28.5,4,0,3,want to leave this job
28774-958983,06:05.0,Survey,2,48,1,34,00:30.8,5,1,2,tired
28774-958983,35:00.0,Survey,2,50,1,35,00:21.4,3,1,5,sleepy
28774-958983,06:43.0,Survey,2,51,1,36,00:29.5,4,0,5,bored
28774-958983,27:34.0,Survey,2,52,1,37,00:24.8,3,1,5,waiting
28774-958983,30:13.0,Survey,2,53,1,38,00:30.8,3,1,3,tired
28774-958983,09:03.0,Survey,2,54,1,39,00:23.5,3,1,2,sleepy
28774-958983,24:30.0,Survey,2,57,1,40,00:30.7,3,1,2,tired
28774-958983,20:49.0,Survey,2,60,1,41,00:37.4,5,1,5,pain
28774-958983,18:28.0,Survey,2,62,1,42,00:25.2,5,1,4,sleepy
28774-958983,19:28.0,Survey,2,63,1,43,00:27.4,5,1,5,happy
28774-958983,06:02.0,Survey,2,64,1,44,00:40.8,2,2,5,focused
28774-958983,11:29.0,Survey,2,65,1,45,00:22.7,5,1,4,bored
28774-958983,30:07.0,Survey,2,66,1,46,00:21.3,6,2,4,busy
28774-958983,43:13.0,Survey,2,67,1,47,00:25.6,3,1,5,busy
28774-958983,37:33.0,Survey,2,68,1,48,00:37.4,5,1,5,inpatient
28774-958983,28:40.0,Survey,2,69,1,49,00:24.6,5,1,3,sleepy
28774-958983,16:59.0,Survey,2,70,1,50,00:38.6,6,2,6,bored
28774-958983,09:25.0,Survey_Sleep,2,8,1,7,00:29.5,2,2,3,angry mad
28774-958983,06:26.0,Survey_Sleep,2,11,1,8,01:33.9,3,1,5,meh
28774-958983,01:22.0,Survey_Sleep,2,12,1,9,00:30.2,6,2,5,relaxed
28774-958983,30:49.0,Survey_Sleep,2,13,1,10,00:57.4,6,2,5,pain
28774-958983,27:13.0,Survey_Sleep,2,14,1,11,00:45.1,3,1,5,busy
28774-958983,34:11.0,Survey,3,71,1,51,00:24.9,3,1,3,angry
28774-958983,09:03.0,Survey,3,72,1,52,00:26.8,5,1,4,tired
28774-958983,34:18.0,Survey,3,73,1,53,00:26.9,4,0,4,sad 
28774-958983,01:00.0,Survey,3,75,1,54,00:32.7,3,1,3,sleepy
28774-958983,55:18.0,Survey,3,76,1,55,00:36.1,6,2,2,tired
28774-958983,11:47.0,Survey,3,77,1,56,00:35.4,2,2,5,tired
28774-958983,40:36.0,Survey,3,79,1,57,00:32.4,6,2,3,relaxed
28774-958983,49:55.0,Survey,3,80,1,58,00:43.1,5,1,3,happy
28774-958983,26:28.0,Survey,3,81,1,59,00:26.2,5,1,3,bored
28774-958983,09:03.0,Survey,3,82,1,60,00:37.6,6,2,2,bored
28774-958983,46:49.0,Survey,3,85,1,61,00:36.0,5,1,4,happy
28774-958983,07:03.0,Survey,3,86,1,62,00:35.6,3,1,6,inpatient
28774-958983,26:45.0,Survey,3,87,1,63,00:21.6,6,2,3,tired
28774-958983,59:46.0,Survey,3,88,1,64,00:39.3,3,1,6,sleepy
28774-958983,03:33.0,Survey,3,91,1,65,00:24.3,5,1,3,relief
28774-958983,18:54.0,Survey,3,92,1,66,00:19.3,3,1,5,sleepy
28774-958983,21:45.0,Survey,3,94,1,67,00:19.2,6,2,4,pain
28774-958983,44:54.0,Survey,3,95,1,68,00:28.5,6,2,3,anxious
28774-958983,08:39.0,Survey,3,96,1,69,00:25.3,5,1,3,relaxed
28774-958983,17:03.0,Survey,3,97,1,70,00:31.7,6,2,3,sleepy
28774-958983,08:07.0,Survey,3,99,1,71,00:24.6,4,0,6,sleepy
28774-958983,59:29.0,Survey,3,100,1,72,00:43.3,6,2,6,busy
28774-958983,11:00.0,Survey,3,101,1,73,00:22.6,5,1,5,relaxed
28774-958983,34:51.0,Survey,3,102,1,74,00:23.9,6,2,3,netflix
28774-958983,14:21.0,Survey,3,103,1,75,00:28.1,5,1,5,work
28774-958983,04:30.0,Survey,3,104,1,76,00:25.7,6,2,5,busy
28774-958983,37:58.0,Survey,3,105,1,77,00:26.3,5,1,5,tired
28774-958983,11:06.0,Survey_Sleep,3,15,1,12,00:30.4,3,1,5,mad
28774-958983,48:43.0,Survey_Sleep,3,16,1,13,00:21.7,5,1,5,busy
28774-958983,00:18.0,Survey_Sleep,3,17,1,14,00:24.6,3,1,5,confused
28774-958983,55:40.0,Survey_Sleep,3,18,1,15,01:04.1,5,1,3,busy
28774-958983,32:26.0,Survey_Sleep,3,19,1,16,00:39.6,6,2,6,anxious
28774-958983,06:32.0,Survey_Sleep,3,20,1,17,00:30.2,6,2,5,focused
28774-958983,09:30.0,Survey_Sleep,3,21,1,18,00:31.2,4,0,4,tired
28774-958983,16:41.0,Survey,4,106,1,78,01:49.2,6,2,5,satisfied
28774-958983,25:00.0,Survey,4,107,1,79,00:25.8,5,1,2,tired
28774-958983,32:10.0,Survey,4,109,1,80,00:22.7,5,1,6,bored
28774-958983,52:22.0,Survey,4,110,1,81,00:27.4,2,2,6,busy
28774-958983,35:30.0,Survey,4,111,1,82,00:24.5,6,2,2,busy
28774-958983,28:59.0,Survey,4,112,1,83,00:23.8,7,3,3,sleepy
28774-958983,56:40.0,Survey,4,113,1,84,00:37.0,5,1,4,sleepy
28774-958983,48:35.0,Survey,4,114,1,85,00:30.2,3,1,1,exhausted
28774-958983,41:51.0,Survey,4,116,1,86,00:36.2,5,1,3,tired
28774-958983,37:20.0,Survey,4,117,1,87,04:26.3,5,1,4,tired
28774-958983,43:37.0,Survey,4,118,1,88,00:23.7,6,2,7,alert
28774-958983,00:06.0,Survey,4,122,1,89,12:41.7,3,1,6,busy
28774-958983,12:39.0,Survey,4,124,1,90,00:33.9,3,1,2,tiredness
28774-958983,35:17.0,Survey,4,127,1,92,00:26.7,5,1,4,happy
28774-958983,58:40.0,Survey,4,129,1,93,00:24.2,4,0,6,happy
28774-958983,36:27.0,Survey,4,131,1,95,00:23.6,6,2,5,stressed
28774-958983,10:57.0,Survey,4,135,1,96,00:20.9,4,0,3,bored
28774-958983,36:09.0,Survey,4,136,1,97,00:20.2,5,1,4,relaxed
28774-958983,40:42.0,Survey,4,137,1,98,00:21.7,3,1,3,bored
28774-958983,34:46.0,Survey,4,138,1,99,00:21.8,3,1,4,tired
28774-958983,04:13.0,Survey,4,139,1,100,00:21.6,4,0,4,tired
28774-958983,43:43.0,Survey_Sleep,4,22,1,19,00:28.1,5,1,3,tired
28774-958983,19:15.0,Survey_Sleep,4,23,1,20,00:37.5,5,1,5,busy
28774-958983,47:28.0,Survey_Sleep,4,24,1,21,00:20.7,6,2,3,busy
28774-958983,57:27.0,Survey_Sleep,4,27,1,22,07:38.5,3,1,6,anxious
28774-958983,02:03.0,Survey_Sleep,4,28,1,23,00:31.3,4,0,5,activated
28774-959391,20:30.0,Survey,1,1,1,1,02:50.5,5,1,5,"busy, concentrated"
28774-959391,31:35.0,Survey,1,2,1,2,03:29.8,3,1,3,"anxious, understimulated, drowsy"
28774-959391,46:56.0,Survey,1,3,1,3,01:36.2,2,2,2,"tired, bored"
28774-959391,25:57.0,Survey,1,4,1,4,01:25.5,2,2,5,"stressed, anxious, helpless"
28774-959391,58:07.0,Survey,1,5,1,5,01:08.7,5,1,3,relaxed 
28774-959391,56:28.0,Survey,1,6,1,6,02:14.9,4,0,3,"neutral, absent"
28774-959391,29:26.0,Survey,1,7,1,7,01:15.6,4,0,3,relaxed
28774-959391,23:38.0,Survey,1,8,1,8,02:05.6,4,0,4,"concentrated, busy"
28774-959391,53:14.0,Survey,1,9,1,9,01:40.6,4,0,4,"horny, bored"
28774-959391,42:12.0,Survey,1,10,1,10,01:19.9,5,1,5,relaxed
28774-959391,49:09.0,Survey,1,16,1,11,01:55.1,4,0,3,agitated 
28774-959391,36:31.0,Survey,1,17,1,12,01:22.8,5,1,5,"active, productive"
28774-959391,03:06.0,Survey,1,18,1,13,01:43.9,1,1,2,"unsettled, bored, anxious "
28774-959391,41:36.0,Survey,1,19,1,14,07:20.8,4,0,5,"agitated, excited, nervous"
28774-959391,11:37.0,Survey,1,20,1,15,02:36.6,5,1,5,"excited, nervous, hopeful "
28774-959391,46:34.0,Survey,1,21,1,16,04:38.3,3,1,3,bored
28774-959391,26:12.0,Survey,1,22,1,17,01:28.0,4,0,4,nervous 
28774-959391,08:01.0,Survey,1,23,1,18,02:19.8,3,1,3,"nervous, distracted "
28774-959391,14:09.0,Survey,1,25,1,19,01:46.2,4,0,3,relaxed
28774-959391,27:03.0,Survey,1,29,1,20,01:21.2,2,2,4,sad
28774-959391,42:48.0,Survey,1,30,1,21,01:27.4,3,1,2,tired
28774-959391,54:42.0,Survey,1,31,1,22,17:54.4,3,1,3,"tired, concentrated "
28774-959391,37:59.0,Survey,1,32,1,23,01:26.7,4,0,3,relaxed
28774-959391,25:15.0,Survey,1,33,1,24,01:09.9,4,0,3,bored
28774-959391,36:50.0,Survey,1,34,1,25,01:58.8,4,0,3,productive
28774-959391,56:14.0,Survey,1,35,1,26,05:05.8,4,0,3,relaxed
28774-959391,14:42.0,Survey_Sleep,1,1,1,1,02:36.8,3,1,2,restrained
28774-959391,29:26.0,Survey_Sleep,1,2,1,2,02:37.8,4,0,3,sleepy
28774-959391,36:46.0,Survey_Sleep,1,7,1,3,01:15.2,3,1,3,sleepy
28774-959391,30:11.0,Survey,2,40,1,27,02:06.6,3,1,3,neutral
28774-959391,51:17.0,Survey,2,42,1,28,07:25.3,4,0,4,neutral
28774-959391,57:46.0,Survey,2,43,1,29,02:06.6,4,0,3,"neutral, relaxed, chill"
28774-959391,07:47.0,Survey,2,44,1,30,01:06.9,4,0,4,"horny, relaxed "
28774-959391,43:05.0,Survey,2,45,1,31,02:12.3,3,1,3,"hot, tired, bored, annoyed"
28774-959391,51:53.0,Survey,2,46,1,32,02:11.7,4,0,4,"neutral, hot"
28774-959391,39:59.0,Survey,2,47,1,33,06:17.4,4,0,3,"hot, tired"
28774-959391,28:29.0,Survey,2,48,1,34,02:49.4,3,1,2,"hot, tired, distracted, can't focus"
28774-959391,19:57.0,Survey,2,49,1,35,01:05.7,3,1,4,"hot, neutral"
28774-959391,37:46.0,Survey,2,50,1,36,01:18.8,3,1,3,"hot, bored "
28774-959391,53:45.0,Survey,2,51,1,37,06:18.2,4,0,3,bored
28774-959391,56:58.0,Survey,2,52,1,38,01:33.5,3,1,4,"anxious, nervous "
28774-959391,07:03.0,Survey,2,55,1,39,01:56.7,4,0,5,"excited, nervous"
28774-959391,02:10.0,Survey,2,61,1,40,01:35.4,5,1,5,"nervous, tense"
28774-959391,35:59.0,Survey,2,62,1,41,01:46.7,4,0,5,"nervous, tense"
28774-959391,55:39.0,Survey,2,64,1,42,09:41.7,5,1,4,relieved
28774-959391,39:55.0,Survey,2,67,1,43,02:00.2,3,1,3,"anxious, nervous, unsettled, undecided, resigned"
28774-959391,01:18.0,Survey,2,68,1,44,13:30.9,4,0,5,"nervous, hopeful "
28774-959391,27:33.0,Survey,2,69,1,45,01:09.9,4,0,5,"relaxed, playful"
28774-959391,50:17.0,Survey,2,70,1,46,04:02.9,5,1,5,"neutral, relaxed"
28774-959391,27:05.0,Survey_Sleep,2,10,1,4,01:10.3,4,0,3,sleepy
28774-959391,27:20.0,Survey_Sleep,2,11,1,5,01:02.4,4,0,3,bored
28774-959391,30:14.0,Survey,3,72,1,47,05:55.7,5,1,4,"relaxed, excited"
28774-959391,01:08.0,Survey,3,73,1,48,01:39.5,5,1,4,"relaxed, excited "
28774-959391,13:08.0,Survey,3,76,1,49,01:46.4,4,0,3,calm
28774-959391,44:07.0,Survey,3,77,1,50,02:08.6,5,1,4,relaxed
28774-959391,28:38.0,Survey,3,78,1,51,03:00.4,5,1,3,"calm, playful, excited "
28774-959391,35:20.0,Survey,3,79,1,52,03:05.9,5,1,4,calm
28774-959391,03:10.0,Survey,3,80,1,53,01:26.8,3,1,4,"nervous, tense, scared"
28774-959391,21:46.0,Survey,3,88,1,54,01:30.9,5,1,4,calm
28774-959391,39:21.0,Survey,3,89,1,55,01:10.4,4,0,4,"calm, neutral"
28774-959391,41:17.0,Survey,3,90,1,56,04:35.7,5,1,3,relaxed
28774-959391,38:51.0,Survey,3,91,1,57,01:00.3,4,0,4,"calm, neutral"
28774-959391,25:29.0,Survey,3,95,1,58,04:13.5,4,0,5,"calm, relaxed, carefree"
28774-959391,41:32.0,Survey,3,98,1,59,07:52.4,4,0,4,"neutral, a bit nervous but calm overall"
28774-959391,25:05.0,Survey,3,99,1,60,04:27.3,4,0,5,"calm, neutral, operative"
28774-959391,57:09.0,Survey,3,100,1,61,07:28.2,5,1,4,"calm, relaxed, relieved"
28774-959391,35:56.0,Survey,3,101,1,62,01:12.7,4,0,3,"calm, neutral"
28774-959391,03:04.0,Survey,3,102,1,63,01:23.8,4,0,3,"neutral, calm"
28774-959391,05:53.0,Survey,3,103,1,64,01:19.0,4,0,3,tired
28774-959391,28:04.0,Survey,3,105,1,65,01:44.7,4,0,3,"neutral, calm, relaxed, relieved"
28774-959391,28:07.0,Survey_Sleep,3,15,1,6,02:06.6,5,1,4,relaxed 
28774-959391,18:31.0,Survey_Sleep,3,18,1,7,01:18.6,4,0,5,calm
28774-959391,53:29.0,Survey,4,106,1,66,01:53.2,4,0,3,"calm, neutral "
28774-959391,14:22.0,Survey,4,107,1,67,32:36.0,4,0,4,"calm, relaxed"
28774-959391,45:48.0,Survey,4,110,1,68,05:36.2,4,0,2,"relaxed, loose, calm"
28774-959391,11:02.0,Survey,4,111,1,69,01:32.5,4,0,4,"calm, relaxed, carefree "
28774-959391,48:37.0,Survey,4,112,1,70,00:57.7,5,1,4,"relaxed, chill"
28774-959391,50:29.0,Survey,4,113,1,71,01:25.8,4,0,4,"neutral, calm"
28774-959391,53:50.0,Survey,4,114,1,72,04:08.8,3,1,4,"relaxed, slightly annoyed, calm, "
28774-959391,48:22.0,Survey,4,115,1,73,00:45.3,4,0,4,"calm, relaxed"
28774-959391,06:25.0,Survey,4,117,1,74,01:29.2,3,1,3,"neutral, nervous, unproductive "
28774-959391,42:51.0,Survey,4,118,1,75,01:29.6,4,0,3,"calm, unproductive, bored"
28774-959391,04:23.0,Survey,4,119,1,76,01:02.0,4,0,3,"bored, calm, neutral "
28774-959391,49:12.0,Survey,4,120,1,77,34:28.9,5,1,3,"calm, relaxed"
28774-959391,00:32.0,Survey,4,126,1,78,03:32.9,4,0,4,"calm, helpful, distracted "
28774-959391,54:40.0,Survey,4,128,1,79,01:25.2,4,0,4,"calm, helpful, annoyed, unproductive/slow. "
28774-959391,43:10.0,Survey,4,129,1,80,01:32.9,4,0,3,"calm, relieved, tired"
28774-959391,09:21.0,Survey,4,130,1,81,01:33.0,4,0,3,"calm, hungry, relieved, about to relax"
28774-959391,58:30.0,Survey_Sleep,4,23,1,8,01:28.5,4,0,3,"calm, relaxed, horny"
28774-972734,54:22.0,Survey,1,1,1,1,02:34.6,4,0,5,"Bored, mixed emotions, and annoyed."
28774-972734,53:49.0,Survey,1,2,1,2,04:50.0,5,1,5,"Anxious, excited, and good."
28774-972734,12:36.0,Survey,1,3,1,3,04:35.8,5,1,6,"Anxious, tired, happy and excited."
28774-972734,51:53.0,Survey,1,5,1,4,05:01.5,7,3,7,"Tipsy, happy."
28774-972734,26:00.0,Survey,1,6,1,5,02:09.2,4,0,5,Tired and restless.
28774-972734,37:47.0,Survey,1,7,1,6,02:42.0,7,3,7,"Fresh, clean, good, and peace of mind."
28774-972734,42:45.0,Survey,1,8,1,7,03:34.8,7,3,7,"Full, cold, alert, and at peace"
28774-972734,37:21.0,Survey,1,9,1,8,02:30.7,4,0,5,"Bored, confused and indecisive."
28774-972734,05:32.0,Survey,1,10,1,9,02:28.5,5,1,5,"Comfortable, warm, and at peace."
28774-972734,12:15.0,Survey,1,11,1,10,03:11.9,7,3,7,"Motivated, cold, good, and stressed."
28774-972734,56:00.0,Survey,1,12,1,11,01:25.5,7,3,7,"Great, motivated, proud, and happy."
28774-972734,30:26.0,Survey,1,13,1,12,04:06.2,5,1,5,Exhausted.
28774-972734,19:47.0,Survey,1,14,1,13,02:23.8,5,1,5,"Tired, bored and full."
28774-972734,59:38.0,Survey,1,15,1,14,01:44.9,4,0,4,"Exhausted, drained, keep moving."
28774-972734,01:49.0,Survey,1,16,1,15,03:21.4,5,1,5,Tired and restless.
28774-972734,36:21.0,Survey,1,18,1,16,01:22.6,4,0,4,Sleepy.
28774-972734,11:52.0,Survey,1,19,1,17,01:24.3,6,2,5,"Rejuvenated, fresh, and happy."
28774-972734,04:39.0,Survey,1,20,1,18,01:24.2,5,1,5,"Good, invested, and on edge."
28774-972734,30:03.0,Survey,1,21,1,19,01:28.1,6,2,6,In a good space.
28774-972734,16:31.0,Survey,1,22,1,20,01:07.4,7,3,7,Good and proud of self
