ParticipantID,Notification Time,Session Name,WeekNumber,NotificationNumber,Completed Session,Session Instance,Session Length,Valence,Intensity,Arousal,Emotion,InferredValence
28774-712537,36:54.0,Survey_Sleep,2,12,1,12,00:45.7,6,2,6,Ready to kick start the day,0.725195031
28774-712537,37:48.0,Survey_Sleep,2,13,1,13,01:10.3,6,2,6,Happy ,0.966903189
28774-712537,24:03.0,Survey_Sleep,2,14,1,14,01:30.4,6,2,6,Tired ,0.25387319
28774-712537,03:01.0,Survey,3,71,1,69,00:45.7,5,1,7,Focused ,0.607413753
28774-712537,37:46.0,Survey,3,72,1,70,00:42.3,6,2,6,I feel good,0.906432365
28774-712537,19:33.0,Survey,3,73,1,71,00:32.8,5,1,5,Tired ,0.25387319
28774-712537,45:56.0,Survey,3,74,1,72,00:46.0,5,1,3,Sleepy ,0.377327835
28774-712537,39:15.0,Survey,3,75,1,73,00:43.4,6,2,7,Eating ,0.68048095
28774-712537,55:35.0,Survey,3,76,1,74,00:45.8,7,3,5,Activated ,0.71976152
28774-712537,37:26.0,Survey,3,77,1,75,00:32.6,5,1,6,Eating ,0.68048095
28774-712537,22:52.0,Survey,3,78,1,76,01:00.8,6,2,5,Hungry,0.317334813
28774-712537,35:15.0,Survey,3,79,1,77,00:40.2,5,1,5,Im very horny ,0.534696026
28774-712537,47:23.0,Survey,3,80,1,78,01:03.9,7,3,6,I feel good,0.906432365
28774-712537,33:16.0,Survey,3,81,1,79,00:32.2,7,3,7,Bathing ,0.728445495
28774-712537,11:05.0,Survey,3,82,1,80,00:38.8,6,2,7,Focused ,0.607413753
28774-712537,58:02.0,Survey,3,83,1,81,00:27.8,7,3,2,Sleepy ,0.377327835
28774-712537,52:04.0,Survey,3,84,1,82,00:44.0,7,3,4,I feel okay ,0.74003374
28774-712537,44:42.0,Survey,3,86,1,84,01:15.5,6,2,6,I feel cold ,0.486887906
28774-712537,12:49.0,Survey,3,87,1,85,00:36.8,3,1,2,Tired,0.25387319
28774-712537,49:57.0,Survey,3,88,1,86,00:41.9,6,2,2,Sleepy ,0.377327835
28774-712537,35:19.0,Survey,3,89,1,87,00:37.6,5,1,5,Focused ,0.607413753
28774-712537,27:59.0,Survey,3,90,1,88,06:19.3,5,1,2,Exhausted ,0.235222877
28774-712537,34:19.0,Survey,3,91,1,89,00:29.0,6,2,6,I feel refreshed ,0.802778244
28774-712537,27:36.0,Survey,3,92,1,90,05:08.0,5,1,3,Cold,0.356600136
28774-712537,46:56.0,Survey,3,93,1,91,00:36.7,3,1,2,I feel dizzy ,0.235132313
28774-712537,20:31.0,Survey,3,94,1,92,00:31.7,5,1,1,Sleepy ,0.377327835
28774-712537,34:39.0,Survey,3,95,1,93,00:40.3,5,1,6,Hungry ,0.317334813
28774-712537,09:37.0,Survey,3,96,1,94,00:45.3,5,1,6,Engaged in studying ,0.563492543
28774-712537,59:49.0,Survey,3,97,1,95,00:26.4,5,1,2,Im hungry ,0.293881348
28774-712537,11:19.0,Survey,3,98,1,96,00:27.8,4,0,2,Tired and sleepy ,0.296478816
28774-712537,58:04.0,Survey,3,99,1,97,00:48.2,5,1,3,Just woke up ,0.622975806
28774-712537,34:25.0,Survey,3,100,1,98,00:44.4,5,1,5,I feel good ,0.906432365
28774-712537,57:57.0,Survey,3,101,1,99,00:43.6,5,1,5,Im stressed ,0.171922873
28774-712537,28:55.0,Survey,3,103,1,100,00:57.9,6,2,5,Hungry ,0.317334813
28774-712537,08:10.0,Survey,3,104,1,101,00:57.5,3,1,2,Exhausted ,0.235222877
28774-712537,11:11.0,Survey_Sleep,3,15,1,15,00:41.7,5,1,6,Ready for the day ,0.733062715
28774-712537,00:56.0,Survey_Sleep,3,16,1,16,00:50.0,5,1,6,Distracted ,0.284183019
28774-712537,36:08.0,Survey_Sleep,3,17,1,17,00:37.4,6,2,7,Working out,0.814850842
28774-712537,01:20.0,Survey_Sleep,3,18,1,18,00:50.5,6,2,6,Activated ,0.71976152
28774-712537,18:03.0,Survey_Sleep,3,19,1,19,00:35.4,5,1,6,Excited,0.877860753
28774-712537,19:45.0,Survey_Sleep,3,20,1,20,00:39.4,5,1,5,Focused ,0.607413753
28774-712537,08:16.0,Survey_Sleep,3,21,1,21,01:05.6,5,1,3,Lazy ,0.319818753
28774-712537,35:23.0,Survey,4,106,1,102,00:29.6,5,1,2,Tired ,0.25387319
28774-712537,23:54.0,Survey,4,107,1,103,00:42.9,6,2,6,Focused ,0.607413753
28774-712537,50:17.0,Survey,4,108,1,104,00:35.9,5,1,6,Focused ,0.607413753
28774-712537,37:39.0,Survey,4,109,1,105,00:49.5,5,1,2,Tired,0.25387319
28774-712537,24:25.0,Survey,4,111,1,106,00:50.7,5,1,1,Feeling cold,0.444920891
28774-712537,06:30.0,Survey,4,112,1,107,00:42.7,3,1,2,Im tired,0.250563385
28774-712537,51:15.0,Survey,4,113,1,108,00:35.3,5,1,2,Sleepy,0.377327835
28774-712537,40:52.0,Survey,4,114,1,109,00:48.5,4,0,3,Exhausted ,0.235222877
28774-712537,05:04.0,Survey,4,115,1,110,00:53.3,5,1,5,Focused ,0.607413753
28774-712537,34:23.0,Survey,4,116,1,111,00:31.7,4,0,3,Sad,0.123790363
28774-712537,34:20.0,Survey,4,117,1,112,00:33.7,5,1,5,I feel good ,0.906432365
28774-712537,56:36.0,Survey,4,118,1,113,00:35.3,6,2,2,Tired ,0.25387319
28774-712537,48:49.0,Survey,4,119,1,114,00:50.5,5,1,3,I feel meh ,0.719967935
28774-712537,34:55.0,Survey,4,120,1,115,00:43.1,3,1,6,Focused ,0.607413753
28774-712537,46:38.0,Survey,4,121,1,116,02:18.9,6,2,6,I feel good ,0.906432365
28774-712537,10:58.0,Survey,4,123,1,117,00:27.2,6,2,6,Im hungry ,0.293881348
28774-712537,33:14.0,Survey,4,124,1,118,00:34.6,7,3,6,I feel relaxed ,0.850691878
28774-712537,37:39.0,Survey,4,125,1,119,00:29.5,6,2,2,Exhausted ,0.235222877
28774-712537,27:03.0,Survey,4,126,1,120,00:48.7,6,2,6,Energized ,0.797480097
28774-712537,32:32.0,Survey,4,127,1,121,00:28.6,5,1,5,Sleepy ,0.377327835
28774-712537,44:20.0,Survey,4,128,1,122,00:37.8,5,1,2,Tired,0.25387319
28774-712537,43:39.0,Survey,4,129,1,123,00:38.7,6,2,5,I feel good,0.906432365
28774-712537,40:45.0,Survey,4,130,1,124,01:09.0,6,2,6,Hungry ,0.317334813
28774-712537,04:07.0,Survey,4,131,1,125,00:36.6,6,2,7,Busy studying ,0.328806998
28774-712537,01:41.0,Survey,4,132,1,126,00:36.2,6,2,6,Tired ,0.25387319
28774-712537,23:38.0,Survey,4,134,1,127,00:54.9,5,1,2,Sad ,0.123790363
28774-712537,58:05.0,Survey,4,135,1,128,01:06.1,6,2,5,Im eating ,0.519330556
28774-712537,32:14.0,Survey,4,136,1,129,00:46.7,6,2,6,I feel good ,0.906432365
28774-712537,23:52.0,Survey,4,137,1,130,00:29.0,6,2,2,Cold,0.356600136
28774-712537,06:20.0,Survey,4,138,1,131,00:33.6,2,2,2,Sleepy ,0.377327835
28774-712537,40:24.0,Survey,4,139,1,132,00:33.5,5,1,2,Tired ,0.25387319
28774-712537,56:33.0,Survey,4,140,1,133,00:36.4,3,1,2,I feel sick ,0.270005608
28774-712537,56:11.0,Survey_Sleep,4,22,1,22,00:44.0,5,1,5,Happy ,0.966903189
28774-712537,54:13.0,Survey_Sleep,4,23,1,23,00:37.2,6,2,7,Tired ,0.25387319
28774-712537,22:07.0,Survey_Sleep,4,24,1,24,00:48.7,5,1,2,Tired and sad ,0.193727971
28774-712537,08:08.0,Survey_Sleep,4,25,1,25,01:05.7,5,1,5,Energized ,0.797480097
28774-712537,16:56.0,Survey_Sleep,4,26,1,26,00:33.6,5,1,5,Happy,0.966903189
28774-712537,54:38.0,Survey_Sleep,4,27,1,27,00:44.2,6,2,6,Im having breakfast so I feel good ,0.718741806
28774-712537,06:46.0,Survey_Sleep,4,28,1,28,00:40.8,5,1,2,Tired ,0.25387319
28774-728020,37:39.0,Survey,1,1,1,1,01:20.6,6,2,2,calm,0.838175618
28774-728020,10:21.0,Survey,1,2,1,2,01:46.4,5,1,2,hungry,0.317334813
28774-728020,04:56.0,Survey,1,3,1,3,04:51.8,5,1,5,focused on my current task,0.376351923
28774-728020,47:42.0,Survey,1,4,1,4,04:58.1,5,1,5,relaxed,0.844717825
28774-728020,16:35.0,Survey,1,5,1,5,01:13.5,6,2,3,thinkful,0.631936929
28774-728020,31:56.0,Survey,1,6,1,6,02:10.8,6,2,5,focused,0.607413753
28774-728020,17:06.0,Survey,1,7,1,7,00:41.2,6,2,3,relaxed,0.844717825
28774-728020,02:52.0,Survey,1,8,1,8,02:26.0,5,1,6,composed,0.677021021
28774-728020,42:57.0,Survey,1,9,1,9,01:11.2,5,1,6,active,0.516666405
28774-728020,32:59.0,Survey,1,10,1,10,00:59.7,5,1,3,calm,0.838175618
28774-728020,00:47.0,Survey,1,11,1,11,00:58.5,5,1,3,tired,0.25387319
28774-728020,25:56.0,Survey,1,12,1,12,00:48.8,5,1,5,focused,0.607413753
28774-728020,14:40.0,Survey,1,13,1,13,02:01.1,5,1,3,relaxed,0.844717825
28774-728020,54:26.0,Survey,1,14,1,14,01:16.6,5,1,5,attentive,0.692278219
28774-728020,38:15.0,Survey,1,15,1,15,01:04.0,5,1,2,calm,0.838175618
28774-728020,57:12.0,Survey,1,16,1,16,01:32.3,6,2,2,a bit anxious,0.234195051
28774-728020,51:05.0,Survey,1,17,1,17,01:07.0,5,1,2,imaginative,0.76615165
28774-728020,32:15.0,Survey,1,18,1,18,01:16.7,5,1,3,relaxed,0.844717825
28774-728020,57:19.0,Survey,1,20,1,19,00:34.4,5,1,3,calm,0.838175618
28774-728020,22:59.0,Survey,1,21,1,20,01:04.9,5,1,2,talkative,0.660530895
28774-728020,20:36.0,Survey,1,22,1,21,00:43.4,4,0,5,tired,0.25387319
28774-728020,41:31.0,Survey,1,23,1,22,00:35.7,5,1,3,calm,0.838175618
28774-728020,27:33.0,Survey,1,24,1,23,00:48.3,5,1,6,activated,0.71976152
28774-728020,45:54.0,Survey,1,25,1,24,01:15.0,6,2,3,calm,0.838175618
28774-728020,46:35.0,Survey,1,26,1,25,00:33.8,6,2,5,concentrated,0.698371179
28774-728020,37:35.0,Survey,1,27,1,26,02:29.9,6,2,2,relaxed,0.844717825
28774-728020,27:05.0,Survey,1,30,1,27,01:42.2,6,2,2,upset,0.085901434
28774-728020,39:48.0,Survey,1,31,1,28,02:31.9,6,2,2,relaxed,0.844717825
28774-728020,40:00.0,Survey,1,32,1,29,00:41.6,5,1,6,activated,0.71976152
28774-728020,18:24.0,Survey,1,33,1,30,00:40.4,5,1,3,calm,0.838175618
28774-728020,48:57.0,Survey,1,34,1,31,01:36.4,6,2,5,excited,0.877860753
28774-728020,43:16.0,Survey,1,35,1,32,01:05.8,4,0,6,concentrated,0.698371179
28774-728020,43:00.0,Survey_Sleep,1,1,1,1,01:52.8,6,2,3,focused,0.607413753
28774-728020,53:53.0,Survey_Sleep,1,2,1,2,02:05.4,6,2,5,calm,0.838175618
28774-728020,11:33.0,Survey_Sleep,1,3,1,3,01:31.8,6,2,5,concentrated,0.698371179
28774-728020,27:22.0,Survey_Sleep,1,4,1,4,00:54.5,6,2,6,focused,0.607413753
28774-728020,25:55.0,Survey_Sleep,1,5,1,5,04:32.0,4,0,3,focused,0.607413753
28774-728020,14:11.0,Survey_Sleep,1,6,1,6,00:46.8,6,2,2,imaginative,0.76615165
28774-728020,54:23.0,Survey_Sleep,1,7,1,7,00:48.3,5,1,6,focused,0.607413753
28774-728020,38:15.0,Survey,2,36,1,33,00:33.7,6,2,2,calm,0.838175618
28774-728020,24:38.0,Survey,2,37,1,34,03:05.2,5,1,6,determined,0.735685784
28774-728020,23:29.0,Survey,2,38,1,35,01:43.4,5,1,5,focused,0.607413753
28774-728020,35:59.0,Survey,2,39,1,36,01:20.2,4,0,5,attentive,0.692278219
28774-728020,50:46.0,Survey,2,40,1,37,03:17.1,5,1,7,energetic,0.56420314
28774-728020,13:43.0,Survey,2,41,1,38,00:38.4,6,2,2,calm,0.838175618
28774-728020,38:30.0,Survey,2,42,1,39,00:42.8,4,0,6,anxious,0.226350719
28774-728020,50:54.0,Survey,2,43,1,40,00:49.0,3,1,7,tired,0.25387319
28774-728020,38:14.0,Survey,2,44,1,41,00:37.2,5,1,3,relaxed,0.844717825
28774-728020,51:46.0,Survey,2,45,1,42,01:25.2,4,0,5,cooperative,0.817968601
28774-728020,57:22.0,Survey,2,46,1,43,03:47.1,5,1,3,calm,0.838175618
28774-728020,15:21.0,Survey,2,47,1,44,00:56.8,5,1,5,focused,0.607413753
28774-728020,10:49.0,Survey,2,48,1,45,00:49.9,4,0,6,committed,0.609203596
28774-728020,58:17.0,Survey,2,49,1,46,01:54.0,6,2,2,calm,0.838175618
28774-728020,45:05.0,Survey,2,50,1,47,01:00.9,6,2,3,excited,0.877860753
28774-728020,28:00.0,Survey,2,52,1,48,01:30.3,5,1,3,relaxed,0.844717825
28774-728020,22:51.0,Survey,2,56,1,49,01:04.1,6,2,3,calm,0.838175618
28774-728020,55:05.0,Survey,2,57,1,50,02:08.9,4,0,6,focused,0.607413753
28774-728020,11:08.0,Survey,2,58,1,51,02:35.7,3,1,5,tired,0.25387319
28774-728020,22:12.0,Survey,2,59,1,52,00:34.6,5,1,3,happy,0.966903189
28774-728020,37:03.0,Survey,2,60,1,53,00:50.9,4,0,4,thinkful,0.631936929
28774-728020,19:26.0,Survey,2,61,1,54,00:41.9,6,2,2,relaxed,0.844717825
28774-728020,06:48.0,Survey,2,63,1,55,00:42.2,4,0,2,calm,0.838175618
28774-728020,44:00.0,Survey,2,65,1,56,00:56.4,2,2,5,tired,0.25387319
28774-728020,50:44.0,Survey,2,66,1,57,00:36.6,4,0,5,focused,0.607413753
28774-728020,26:11.0,Survey,2,67,1,58,00:43.8,4,0,3,calm,0.838175618
28774-728020,13:52.0,Survey,2,68,1,59,02:12.9,5,1,3,happy,0.966903189
28774-728020,27:53.0,Survey,2,70,1,61,03:17.9,3,1,3,tired,0.25387319
28774-728020,57:38.0,Survey_Sleep,2,8,1,8,00:40.3,6,2,5,focused,0.607413753
28774-728020,17:29.0,Survey_Sleep,2,9,1,9,01:07.6,6,2,5,focused,0.607413753
28774-728020,27:51.0,Survey_Sleep,2,10,1,10,00:30.6,6,2,3,relaxed,0.844717825
28774-728020,54:08.0,Survey_Sleep,2,11,1,11,00:57.6,6,2,5,excited,0.877860753
28774-728020,04:27.0,Survey_Sleep,2,12,1,12,00:45.7,6,2,2,relaxed,0.844717825
28774-728020,50:39.0,Survey_Sleep,2,14,1,13,00:51.2,4,0,3,relaxed,0.844717825
28774-728020,41:08.0,Survey,3,71,1,62,00:28.6,4,0,3,relaxed,0.844717825
28774-728020,32:45.0,Survey,3,72,1,63,00:36.1,5,1,6,active,0.516666405
28774-728020,57:52.0,Survey,3,73,1,64,00:37.3,4,0,6,focused,0.607413753
28774-728020,34:28.0,Survey,3,74,1,65,00:29.4,5,1,6,concentrated,0.698371179
28774-728020,36:33.0,Survey,3,75,1,66,00:38.9,3,1,2,tired,0.25387319
28774-728020,44:00.0,Survey,3,76,1,67,00:42.1,5,1,2,relaxed,0.844717825
28774-728020,16:15.0,Survey,3,77,1,68,01:03.2,4,0,6,focused,0.607413753
28774-728020,00:28.0,Survey,3,78,1,69,00:30.9,5,1,3,calm,0.838175618
28774-728020,50:34.0,Survey,3,79,1,70,00:38.9,3,1,2,tired,0.25387319
28774-728020,30:00.0,Survey,3,80,1,71,01:10.5,5,1,5,happy,0.966903189
28774-728020,33:39.0,Survey,3,81,1,72,00:42.5,4,0,3,calm,0.838175618
28774-728020,26:09.0,Survey,3,82,1,73,00:41.9,5,1,6,focused,0.607413753
28774-728020,46:09.0,Survey,3,83,1,74,01:09.5,5,1,5,excited,0.877860753
28774-728020,36:40.0,Survey,3,84,1,75,01:17.9,5,1,6,focused,0.607413753
28774-728020,00:28.0,Survey,3,85,1,76,01:50.9,3,1,2,tired,0.25387319
28774-728020,39:18.0,Survey,3,86,1,77,00:32.7,6,2,3,relaxed,0.844717825
28774-728020,22:24.0,Survey,3,87,1,78,00:22.0,5,1,3,calm,0.838175618
28774-728020,49:59.0,Survey,3,88,1,79,03:04.4,6,2,6,focused,0.607413753
28774-728020,13:26.0,Survey,3,91,1,80,00:29.3,5,1,2,calm,0.838175618
28774-728020,09:38.0,Survey,3,92,1,81,01:03.2,6,2,6,focused,0.607413753
28774-728020,19:54.0,Survey,3,93,1,82,02:35.7,5,1,6,concentrated,0.698371179
28774-728020,55:01.0,Survey,3,95,1,83,00:45.2,3,1,2,tired,0.25387319
28774-728020,13:23.0,Survey,3,96,1,84,00:31.7,6,2,3,happy,0.966903189
28774-728020,02:17.0,Survey,3,97,1,85,00:39.4,5,1,6,focused,0.607413753
28774-728020,34:07.0,Survey,3,98,1,86,00:41.4,4,0,6,concentrated,0.698371179
28774-728020,32:19.0,Survey,3,99,1,87,01:00.6,3,1,6,active phisically,0.659184482
28774-728020,01:54.0,Survey,3,100,1,88,00:46.8,3,1,3,tired,0.25387319
28774-728020,52:42.0,Survey,3,101,1,89,00:49.6,6,2,3,calm,0.838175618
28774-728020,30:42.0,Survey,3,102,1,90,00:29.9,4,0,5,focused,0.607413753
28774-728020,18:25.0,Survey,3,103,1,91,06:12.5,3,1,6,active,0.516666405
28774-728020,21:29.0,Survey,3,104,1,92,00:45.3,3,1,2,exhausted,0.235222877
28774-728020,27:29.0,Survey,3,105,1,93,02:17.7,5,1,3,happy,0.966903189
28774-728020,08:47.0,Survey_Sleep,3,15,1,14,03:00.7,6,2,3,relaxed,0.844717825
28774-728020,07:25.0,Survey_Sleep,3,17,1,15,00:40.7,6,2,3,relaxed,0.844717825
28774-728020,15:47.0,Survey_Sleep,3,18,1,16,00:37.6,6,2,3,relaxed,0.844717825
28774-728020,45:07.0,Survey_Sleep,3,19,1,17,01:05.9,6,2,3,relaxed,0.844717825
28774-728020,32:37.0,Survey_Sleep,3,20,1,18,00:33.8,5,1,2,tired,0.25387319
28774-728020,24:55.0,Survey_Sleep,3,21,1,19,00:29.2,6,2,3,relaxed,0.844717825
28774-728020,27:46.0,Survey,4,106,1,94,00:51.9,5,1,6,focused,0.607413753
28774-728020,30:07.0,Survey,4,107,1,95,01:07.3,4,0,5,concentrated,0.698371179
28774-728020,05:58.0,Survey,4,108,1,96,01:29.8,4,0,6,active,0.516666405
28774-728020,47:24.0,Survey,4,109,1,97,00:45.5,3,1,2,tired,0.25387319
28774-728020,51:12.0,Survey,4,110,1,98,00:29.8,7,3,3,happy,0.966903189
28774-728020,53:55.0,Survey,4,111,1,99,00:36.0,4,0,6,focused,0.607413753
28774-728020,24:23.0,Survey,4,112,1,100,01:14.5,4,0,6,concentrated,0.698371179
28774-728020,12:01.0,Survey,4,113,1,101,00:26.4,5,1,3,calm,0.838175618
28774-728020,50:54.0,Survey,4,114,1,102,00:48.2,3,1,5,annoyed,0.140615185
28774-728020,43:30.0,Survey,4,115,1,103,00:28.4,3,1,5,tired,0.25387319
28774-728020,38:29.0,Survey,4,116,1,104,00:29.9,6,2,3,relaxed,0.844717825
28774-728020,24:58.0,Survey,4,118,1,105,00:32.2,4,0,5,focused,0.607413753
28774-728020,39:07.0,Survey,4,119,1,106,00:29.1,3,1,6,concentrated,0.698371179
28774-728020,38:22.0,Survey,4,120,1,107,00:24.5,6,2,2,happy,0.966903189
28774-728020,07:22.0,Survey,4,121,1,108,00:36.0,4,0,6,concentrated,0.698371179
28774-728020,38:10.0,Survey,4,122,1,109,01:01.4,3,1,6,activated,0.71976152
28774-728020,04:38.0,Survey,4,123,1,110,00:35.7,3,1,5,annoyed,0.140615185
28774-728020,16:58.0,Survey,4,124,1,111,00:31.2,2,2,3,tired,0.25387319
28774-728020,40:48.0,Survey,4,125,1,112,00:56.0,6,2,3,joyful,0.933318133
28774-728020,01:27.0,Survey,4,126,1,113,00:27.9,5,1,2,relaxed,0.844717825
28774-728020,57:19.0,Survey,4,127,1,114,03:06.9,4,0,6,focused,0.607413753
28774-728020,25:19.0,Survey,4,128,1,115,00:34.4,3,1,6,activated,0.71976152
28774-728020,04:15.0,Survey,4,129,1,116,02:26.6,5,1,3,curious,0.660724215
28774-728020,08:24.0,Survey,4,130,1,117,02:36.4,2,2,3,angry,0.12190893
28774-728020,45:36.0,Survey,4,131,1,118,00:28.2,5,1,3,calm,0.838175618
28774-728020,58:24.0,Survey,4,132,1,119,01:16.6,4,0,5,focused,0.607413753
28774-728020,40:18.0,Survey,4,133,1,120,00:50.4,3,1,5,annoyed,0.140615185
28774-728020,50:51.0,Survey,4,134,1,121,00:31.4,2,2,2,tired,0.25387319
28774-728020,35:58.0,Survey,4,135,1,122,00:44.9,5,1,3,happy,0.966903189
28774-728020,13:03.0,Survey,4,136,1,123,00:33.5,5,1,2,relaxed,0.844717825
28774-728020,51:34.0,Survey,4,137,1,124,00:37.9,4,0,6,focused,0.607413753
28774-728020,43:26.0,Survey,4,138,1,125,04:22.9,5,1,2,calm,0.838175618
28774-728020,28:04.0,Survey,4,139,1,126,00:45.5,3,1,5,concentrated,0.698371179
28774-728020,45:14.0,Survey,4,140,1,127,00:31.7,3,1,2,tired,0.25387319
28774-728020,07:27.0,Survey_Sleep,4,22,1,20,00:38.7,6,2,3,relaxed,0.844717825
28774-728020,27:24.0,Survey_Sleep,4,23,1,21,00:47.4,6,2,3,relaxed,0.844717825
28774-728020,27:57.0,Survey_Sleep,4,24,1,22,00:26.7,6,2,2,relaxed,0.844717825
28774-728020,18:50.0,Survey_Sleep,4,25,1,23,00:36.4,6,2,2,relaxed.,0.773400882
28774-728020,27:29.0,Survey_Sleep,4,26,1,24,00:43.9,6,2,3,calm,0.838175618
28774-728020,58:17.0,Survey_Sleep,4,27,1,25,01:26.2,5,1,2,relaxed,0.844717825
28774-728020,02:10.0,Survey_Sleep,4,28,1,26,00:45.1,4,0,3,confused,0.205524164
28774-729829,04:21.0,Survey,1,1,1,1,03:02.9,6,2,3,bored,0.200936812
28774-729829,07:46.0,Survey,1,2,1,2,01:54.2,5,1,3,weary,0.210741693
28774-729829,30:54.0,Survey,1,3,1,3,01:35.4,3,1,6,hungry,0.317334813
28774-729829,02:14.0,Survey,1,4,1,4,00:55.2,3,1,5,fine,0.385263491
28774-729829,12:04.0,Survey,1,5,1,5,16:06.8,6,2,5,hungry,0.317334813
28774-729829,19:04.0,Survey,1,6,1,6,02:20.9,6,2,6,happy,0.966903189
28774-729829,15:13.0,Survey,1,7,1,7,02:14.3,6,2,5,full,0.61182654
28774-729829,21:08.0,Survey,1,8,1,8,00:49.1,5,1,6,good,0.935152947
28774-729829,45:46.0,Survey,1,10,1,9,01:35.3,6,2,6,fullfiled,0.73145547
28774-729829,31:39.0,Survey,1,11,1,10,00:41.0,6,2,6,full of energy,0.518877202
28774-729829,32:34.0,Survey,1,12,1,11,01:10.5,5,1,6,active,0.516666405
28774-729829,15:41.0,Survey,1,13,1,12,00:49.8,3,1,5,bored,0.200936812
28774-729829,38:54.0,Survey,1,15,1,14,01:29.5,6,2,3,"ganja familia, having a good time",0.803437573
28774-729829,49:57.0,Survey,1,17,1,15,01:34.3,3,1,3,bored,0.200936812
28774-729829,26:37.0,Survey,1,18,1,16,01:03.7,6,2,7,calm,0.838175618
28774-729829,21:03.0,Survey,1,21,1,17,00:48.2,5,1,3,slowed,0.328906297
28774-729829,52:40.0,Survey,1,25,1,18,00:40.8,6,2,3,happy,0.966903189
28774-729829,41:27.0,Survey,1,26,1,19,00:55.3,6,2,3,lazy,0.319818753
28774-729829,31:24.0,Survey,1,31,1,20,00:51.2,6,2,4,bored,0.200936812
28774-729829,46:34.0,Survey,1,33,1,21,01:10.6,6,2,5,happy,0.966903189
28774-729829,12:12.0,Survey_Sleep,1,2,1,1,01:08.7,6,2,5,sleepy,0.377327835
28774-729829,07:55.0,Survey_Sleep,1,4,1,2,00:36.9,5,1,6,pleasnt,0.884455198
28774-729829,18:47.0,Survey_Sleep,1,5,1,3,00:57.4,6,2,2,sleepy,0.377327835
28774-729829,16:24.0,Survey_Sleep,1,7,1,4,00:39.2,6,2,5,full of energy,0.518877202
28774-729829,22:54.0,Survey,2,36,1,22,01:02.1,6,2,5,good,0.935152947
28774-729829,58:05.0,Survey,2,37,1,23,00:38.2,6,2,5,happy,0.966903189
28774-729829,18:43.0,Survey,2,40,1,24,00:34.4,6,2,3,hangover,0.269646842
28774-729829,10:24.0,Survey,2,41,1,25,00:30.8,5,1,3,calm,0.838175618
28774-729829,02:22.0,Survey,2,42,1,26,00:37.1,6,2,3,good,0.935152947
28774-729829,37:31.0,Survey,2,43,1,27,01:08.3,5,1,4,sad,0.123790363
28774-729829,36:16.0,Survey,2,47,1,29,00:50.4,5,1,3,feeling ill,0.100880654
28774-729829,35:16.0,Survey,2,50,1,30,00:38.7,6,2,3,fine,0.385263491
28774-729829,40:58.0,Survey,2,52,1,31,00:29.8,6,2,3,sad,0.123790363
28774-729829,06:28.0,Survey_Sleep,2,8,1,5,00:31.8,5,1,3,hungry,0.317334813
28774-729829,29:22.0,Survey_Sleep,2,10,1,6,00:25.8,2,2,5,good,0.935152947
28774-729829,05:23.0,Survey,3,73,1,33,00:40.5,6,2,6,active,0.516666405
28774-729829,19:33.0,Survey,3,79,1,34,00:31.7,6,2,5,stressed,0.173081188
28774-729829,10:11.0,Survey,3,80,1,35,00:43.4,5,1,5,pleasnt,0.884455198
28774-729829,36:11.0,Survey,3,83,1,36,00:43.2,5,1,3,stressed,0.173081188
28774-729829,06:21.0,Survey,3,84,1,37,00:48.5,5,1,3,hungry and sad,0.119717859
28774-738459,36:19.0,Survey,1,1,1,1,01:35.0,6,2,5,I feel active and well,0.648469055
28774-738459,58:24.0,Survey,1,2,1,2,01:18.3,7,3,4,"I feel active, I concentrated",0.645337164
28774-738459,53:49.0,Survey,1,3,1,3,00:34.1,5,1,6,relax and calm,0.893493853
28774-738459,18:20.0,Survey,1,4,1,4,00:58.2,5,1,4,I feel somewhat stressed,0.178458617
28774-738459,00:22.0,Survey,1,5,1,5,00:29.8,6,2,6,calm,0.838175618
28774-738459,41:20.0,Survey,1,6,1,6,00:32.1,6,2,2,hungry,0.317334813
28774-738459,06:16.0,Survey,1,7,1,7,00:30.7,5,1,4,working,0.762023202
28774-738459,44:24.0,Survey,1,8,1,8,00:30.6,5,1,4,relax and calm,0.893493853
28774-738459,28:36.0,Survey,1,9,1,9,00:39.6,3,1,4,stress and hungry,0.192783522
28774-738459,59:53.0,Survey,1,10,1,10,00:25.3,6,2,2,relax,0.886100808
28774-738459,54:16.0,Survey,1,11,1,11,00:25.9,3,1,5,stress,0.188816562
28774-738459,25:58.0,Survey,1,12,1,12,00:33.9,5,1,7,calm and hungry,0.627832704
28774-738459,49:52.0,Survey,1,13,1,13,00:27.9,6,2,6,i feel happy,0.933516787
28774-738459,43:48.0,Survey,1,14,1,14,00:41.4,6,2,6,i feel good,0.906432365
28774-738459,24:03.0,Survey,1,15,1,15,00:46.5,6,2,6,a little stress,0.180212826
28774-738459,57:48.0,Survey,1,16,1,16,00:36.6,5,1,3,i feel more calm,0.894166218
28774-738459,55:40.0,Survey,1,17,1,17,00:21.2,6,2,4,hungry,0.317334813
28774-738459,14:17.0,Survey,1,18,1,18,00:31.2,6,2,3,i feel calm,0.880636362
28774-738459,53:41.0,Survey,1,19,1,19,00:27.7,5,1,5,relax,0.886100808
28774-738459,52:14.0,Survey,1,20,1,20,00:32.0,4,0,4,calm and relax in my house,0.893321801
28774-738459,39:26.0,Survey,1,22,1,22,00:21.1,5,1,6,calm,0.838175618
